,,,,,,,Days Of,Connection Flight,,
Origin,Destination,Flight Number,Departure Time,Arrival Time,Flight Time,Routing,,,Effective From,EffectiveTo
,,,,,,,Operations,No,,
Bengaluru,Pune,G8 241,16:25,17:55,01:30,Non Stop,Daily,-,02/03/2023,03/03/2023
Bengaluru,Pune,G8 721,06:30,08:00,01:30,Non Stop,Daily,-,02/03/2023,03/25/2023
Bengaluru,Ranchi,G8 116,07:35,14:40,07:05,Via DEL,Daily,G8 237,02/03/2023,02/04/2023
Bengaluru,Ranchi,G8 116,07:35,19:15,11:40,Via DEL,Daily,G8 145,02/03/2023,02/04/2023
Bengaluru,Ranchi,G8 395,07:55,19:25,11:30,Via BOM,Daily,G8 387,02/03/2023,02/04/2023
Bengaluru,Ranchi,G8 116,07:35,16:45,09:10,Via DEL,Daily,G8 237,02/05/2023,02/05/2023
Bengaluru,Ranchi,G8 116,07:35,19:15,11:40,Via DEL,Daily,G8 145,02/05/2023,02/15/2023
Bengaluru,Ranchi,G8 395,08:00,19:25,11:25,Via BOM,Daily,G8 387,02/03/2023,02/15/2023
Bengaluru,Ranchi,G8 401,15:40,17:55,02:15,Non Stop,Daily,-,02/03/2023,02/15/2023
Bengaluru,Srinagar,G8 116,07:35,15:25,07:50,Via DEL,"M,Tu,W,Th,F,Sa",G8 199,02/04/2023,02/04/2023
Bengaluru,Srinagar,G8 116,07:35,17:00,09:25,Via DEL,"W,Th,F,Sa",G8 267,02/04/2023,02/04/2023
Bengaluru,Srinagar,G8 118,21:30,08:25,10:55,Via DEL,Sa,G8 259,02/03/2023,02/04/2023
Bengaluru,Srinagar,G8 116,07:35,15:25,07:50,Via DEL,"M,Tu,W,Th,F,Sa",G8 199,02/05/2023,02/05/2023
Bengaluru,Srinagar,G8 116,07:35,17:00,09:25,Via DEL,M,G8 267,02/05/2023,02/06/2023
Bengaluru,Srinagar,G8 118,21:30,13:20,15:50,Via DEL,Tu,G8 213,02/03/2023,02/06/2023
Bengaluru,Srinagar,G8 118,21:30,08:25,10:55,Via DEL,"M,Th",G8 259,02/03/2023,02/09/2023
Bengaluru,Srinagar,G8 118,21:30,08:25,10:55,Via DEL,"Tu,F",G8 259,02/03/2023,02/14/2023
Bengaluru,Srinagar,G8 118,21:30,13:20,15:50,Via DEL,"M,W,Th,F,Sa,Su",G8 213,02/03/2023,02/14/2023
Bengaluru,Srinagar,G8 118,21:30,12:30,15:00,Via DEL,"M,W,Th,Sa",G8 6201,02/03/2023,02/15/2023
Bengaluru,Varanasi,G8 399,20:30,10:45,14:15,Via BOM,Sa,G8 381,02/03/2023,02/10/2023
Bengaluru,Varanasi,G8 118,21:30,12:00,14:30,Via DEL,Daily,G8 184,02/03/2023,02/14/2023
Bengaluru,Varanasi,G8 407,15:45,18:10,02:25,Non Stop,Daily,-,02/03/2023,03/25/2023
Bengaluru,Varanasi,G8 801,06:20,20:30,14:10,Via AMD,"M,Tu,Th,F,Sa,Su",G8 767,02/03/2023,03/25/2023
Chandigarh,Abu Dhabi,G8 2502,14:40,22:30,09:20,Via BOM,W,G8 5,02/03/2023,02/15/2023
Chandigarh,Abu Dhabi,G8 382,11:25,22:30,12:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 5,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 2507,19:55,00:40,04:45,Via BOM,Daily,G8 391,02/03/2023,02/04/2023
Chandigarh,Ahmedabad,G8 2507,19:25,08:55,13:30,Via BOM,Daily,G8 365,02/03/2023,02/05/2023
Chandigarh,Ahmedabad,G8 2507,19:25,00:40,05:15,Via BOM,Daily,G8 391,02/03/2023,02/05/2023
Chandigarh,Ahmedabad,G8 913,14:45,16:25,01:40,Non Stop,"M,Tu,Th,F,Sa",-,02/03/2023,02/14/2023
Chandigarh,Ahmedabad,G8 2502,14:40,23:50,09:10,Via BOM,W,G8 363,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 2502,14:40,00:40,10:00,Via BOM,W,G8 391,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 382,11:25,18:25,07:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 364,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 382,11:25,23:50,12:25,Via BOM,"M,Tu,W,Th,F,Sa",G8 363,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 382,11:25,00:40,13:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 391,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 913,16:10,18:00,01:50,Non Stop,W,-,02/03/2023,02/15/2023
Chandigarh,Ahmedabad,G8 3012,18:25,20:45,02:20,Non Stop,Daily,-,02/03/2023,03/25/2023
Chandigarh,Bangkok,G8 2507,19:55,11:25,14:00,Via BOM,Daily,G8 25,02/03/2023,02/04/2023
Chandigarh,Bangkok,G8 2507,19:25,11:25,14:30,Via BOM,Daily,G8 25,02/03/2023,02/05/2023
Chandigarh,Bangkok,G8 2502,14:40,11:25,19:15,Via BOM,W,G8 25,02/03/2023,02/15/2023
Chandigarh,Bengaluru,G8 2507,19:25,07:25,12:00,Via BOM,Daily,G8 317,02/03/2023,02/05/2023
Chandigarh,Bengaluru,G8 382,11:25,23:55,12:30,Via BOM,"M,Tu",G8 325,02/05/2023,02/05/2023
Chandigarh,Bengaluru,G8 913,14:45,23:25,08:40,Via AMD,"M,Tu,Th,F,Sa",G8 804,02/03/2023,02/14/2023
Chandigarh,Bengaluru,G8 2502,14:40,20:55,06:15,Via BOM,W,G8 398,02/03/2023,02/15/2023
Chandigarh,Bengaluru,G8 2502,14:40,23:20,08:40,Via BOM,W,G8 325,02/03/2023,02/15/2023
Chandigarh,Bengaluru,G8 382,11:25,23:20,11:55,Via BOM,"W,Th,F,Sa",G8 325,02/03/2023,02/15/2023
Chandigarh,Bengaluru,G8 382,11:25,20:55,09:30,Via BOM,"M,Tu,W,Th,F,Sa",G8 398,02/03/2023,02/15/2023
Chandigarh,Bengaluru,G8 913,16:10,23:25,07:15,Via AMD,W,G8 804,02/03/2023,02/15/2023
Chandigarh,Chennai,G8 2507,19:55,07:35,11:40,Via BOM,"M,Tu,W,Th,F,Su",G8 305,02/03/2023,02/04/2023
Chandigarh,Chennai,G8 2507,19:55,10:00,14:05,Via BOM,Sa,G8 305,02/03/2023,02/04/2023
Chandigarh,Chennai,G8 2507,19:25,07:35,12:10,Via BOM,"M,Tu,W,Th,F,Su",G8 305,02/05/2023,02/05/2023
Chandigarh,Chennai,G8 2507,19:25,10:00,14:35,Via BOM,Sa,G8 305,02/05/2023,02/05/2023
Chandigarh,Chennai,G8 382,11:25,00:30,13:05,Via BOM,Sa,G8 4035,02/05/2023,02/15/2023
Chandigarh,Delhi,G8 149,17:35,20:55,03:20,Via SXR,"M,Tu,W,Th,F,Sa",G8 149,02/03/2023,02/11/2023
Chandigarh,Goa,G8 2507,19:55,10:30,14:35,Via BOM,Sa,G8 244,02/03/2023,02/04/2023
Chandigarh,Goa,G8 2507,19:55,06:10,10:15,Via BOM,Daily,G8 575,02/03/2023,02/04/2023
Chandigarh,Goa,G8 2507,19:25,10:30,15:05,Via BOM,Sa,G8 244,02/05/2023,02/05/2023
Chandigarh,Goa,G8 2507,19:25,06:10,10:45,Via BOM,Daily,G8 575,02/03/2023,02/05/2023
Chandigarh,Goa,G8 2502,14:40,06:10,15:30,Via BOM,W,G8 575,02/03/2023,02/14/2023
Chandigarh,Goa,G8 2502,14:40,23:25,08:45,Via BOM,W,G8 384,02/03/2023,02/15/2023
Chandigarh,Goa,G8 382,11:25,16:35,05:10,Via BOM,"M,Tu,W,Th,F,Sa",G8 382,02/03/2023,02/15/2023
Chandigarh,Goa,G8 382,11:25,17:45,06:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 371,02/03/2023,02/15/2023
Chandigarh,Goa,G8 382,11:25,23:25,12:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 384,02/03/2023,02/15/2023
Chandigarh,Goa,G8 913,16:10,07:30,15:20,Via AMD,W,G8 3007,02/03/2023,02/15/2023
Chandigarh,Goa,G8 3012,18:25,07:30,13:05,Via AMD,"M,Tu,W,Th,Sa,Su",G8 3007,02/03/2023,03/23/2023
Chandigarh,Goa,G8 3012,18:25,06:45,12:20,Via AMD,F,G8 3007,02/03/2023,03/24/2023
Chandigarh,Goa-New Goa,G8 2507,19:55,11:15,15:20,Via BOM,Daily,G8 3205,02/03/2023,02/04/2023
Chandigarh,Goa-New Goa,G8 951,07:15,10:00,02:45,Non Stop,Daily,-,02/03/2023,03/25/2023
Chandigarh,Hyderabad,G8 913,14:45,21:30,06:45,Via AMD,"M,Tu,Th,F,Sa",G8 3006,02/03/2023,02/14/2023
Chandigarh,Hyderabad,G8 913,16:10,21:30,05:20,Via AMD,W,G8 3006,02/03/2023,02/15/2023
Chandigarh,Jaipur,G8 2507,19:55,07:40,11:45,Via BOM,Daily,G8 390,02/03/2023,02/04/2023
Chandigarh,Jaipur,G8 2507,19:25,07:40,12:15,Via BOM,Daily,G8 390,02/03/2023,02/05/2023
Chandigarh,Jaipur,G8 382,11:25,21:30,10:05,Via BOM,Tu,G8 2609,02/03/2023,02/15/2023
Chandigarh,Jammu,G8 911,10:55,14:30,03:35,Via SXR,"M,Tu,Th,F,Sa",G8 213,02/03/2023,02/15/2023
Chandigarh,Kannur,G8 382,11:25,18:45,07:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 370,02/03/2023,02/15/2023
Chandigarh,Kochi,G8 2507,19:55,08:40,12:45,Via BOM,Daily,G8 347,02/03/2023,02/04/2023
Chandigarh,Kochi,G8 2507,19:25,08:40,13:15,Via BOM,Daily,G8 347,02/03/2023,02/05/2023
Chandigarh,Kochi,G8 382,11:25,19:25,08:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 336,02/03/2023,02/15/2023
Chandigarh,Kolkata,G8 2507,19:55,10:00,14:05,Via BOM,Daily,G8 511,02/03/2023,02/04/2023
Chandigarh,Kolkata,G8 2507,19:25,10:00,14:35,Via BOM,Daily,G8 511,02/05/2023,02/05/2023
Chandigarh,Kolkata,G8 3012,18:25,08:40,14:15,Via AMD,Daily,G8 532,02/03/2023,02/14/2023
Chandigarh,Kuwait,G8 382,11:25,23:00,14:05,Via BOM,"M,Th",G8 79,02/03/2023,02/15/2023
Chandigarh,Leh,G8 6004,10:50,11:40,00:50,Non Stop,"M,W,Sa",-,02/03/2023,02/15/2023
Chandigarh,Lucknow,G8 382,11:25,18:45,07:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 397,02/03/2023,02/04/2023
Chandigarh,Lucknow,G8 2502,14:40,23:15,08:35,Via BOM,W,G8 2619,02/03/2023,02/05/2023
Chandigarh,Lucknow,G8 382,11:25,23:15,11:50,Via BOM,"M,Tu,W,Th,F,Sa",G8 2619,02/03/2023,02/05/2023
Chandigarh,Lucknow,G8 382,11:25,19:00,07:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 397,02/05/2023,02/05/2023
Chandigarh,Lucknow,G8 3012,18:25,09:45,15:20,Via AMD,Daily,G8 3002,02/03/2023,03/24/2023
Chandigarh,Male,G8 2507,19:25,13:10,18:15,Via BOM,Daily,G8 23,02/03/2023,02/05/2023
Chandigarh,Mumbai,G8 2507,19:55,22:30,02:35,Non Stop,Daily,-,02/03/2023,02/04/2023
Chandigarh,Mumbai,G8 911,10:55,18:10,07:15,Via SXR,"M,Tu,W,Th,F,Sa",G8 287,02/03/2023,02/04/2023
Chandigarh,Mumbai,G8 2507,19:25,22:00,02:35,Non Stop,Daily,-,02/03/2023,02/05/2023
Chandigarh,Mumbai,G8 3012,18:25,08:30,14:05,Via AMD,Sa,G8 244,02/03/2023,02/14/2023
Chandigarh,Mumbai,G8 913,14:45,22:30,07:45,Via AMD,"M,Tu,Th,F,Sa",G8 413,02/03/2023,02/14/2023
Chandigarh,Mumbai,G8 913,14:45,21:25,06:40,Via AMD,"M,Tu,Th,F,Sa",G8 537,02/03/2023,02/14/2023
Chandigarh,Mumbai,G8 913,16:10,21:25,05:15,Via AMD,W,G8 537,02/03/2023,02/14/2023
Chandigarh,Mumbai,G8 2502,14:40,17:15,02:35,Non Stop,W,-,02/03/2023,02/15/2023
Chandigarh,Mumbai,G8 382,11:25,14:00,02:35,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/15/2023
Chandigarh,Mumbai,G8 913,16:10,06:50,14:40,Via AMD,W,G8 392,02/03/2023,02/15/2023
Chandigarh,Mumbai,G8 913,16:10,22:30,06:20,Via AMD,W,G8 413,02/03/2023,02/15/2023
Chandigarh,Mumbai,G8 3012,18:25,06:05,11:40,Via AMD,"M,Th",G8 392,02/03/2023,03/24/2023
Chandigarh,Mumbai,G8 3012,18:25,06:50,12:25,Via AMD,"Tu,W,F,Sa,Su",G8 392,02/03/2023,03/24/2023
Chandigarh,Muscat,G8 2502,14:40,00:30,11:20,Via BOM,W,G8 29,02/03/2023,02/15/2023
Chandigarh,Muscat,G8 382,11:25,00:30,14:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 29,02/03/2023,02/15/2023
Chandigarh,Nagpur,G8 2507,19:55,07:40,11:45,Via BOM,"Tu,W,F,Sa,Su",G8 2601,02/03/2023,02/04/2023
Chandigarh,Nagpur,G8 2507,19:55,08:05,12:10,Via BOM,"M,Th",G8 2601,02/03/2023,02/04/2023
Chandigarh,Nagpur,G8 2507,19:25,08:05,12:40,Via BOM,"M,Th",G8 2601,02/05/2023,02/05/2023
Chandigarh,Nagpur,G8 2507,19:25,07:40,12:15,Via BOM,"Tu,W,F,Sa,Su",G8 2601,02/05/2023,02/05/2023
Chandigarh,Nagpur,G8 382,11:25,20:30,09:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 344,02/03/2023,02/15/2023
Chandigarh,Nagpur,G8 382,11:25,17:10,05:45,Via BOM,W,G8 954,02/03/2023,02/15/2023
Chandigarh,Phuket,G8 2507,19:55,11:30,14:05,Via BOM,Daily,G8 21,02/03/2023,02/04/2023
Chandigarh,Phuket,G8 2507,19:25,11:30,14:35,Via BOM,Daily,G8 21,02/03/2023,02/05/2023
Chandigarh,Phuket,G8 2502,14:40,11:30,19:20,Via BOM,W,G8 21,02/03/2023,02/15/2023
Chandigarh,Pune,G8 913,16:10,06:15,14:05,Via AMD,W,G8 715,02/03/2023,02/15/2023
Chandigarh,Pune,G8 3012,18:25,06:15,11:50,Via AMD,Daily,G8 715,02/03/2023,03/24/2023
Chandigarh,Ranchi,G8 382,11:25,19:25,08:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 387,02/03/2023,02/15/2023
Chandigarh,Srinagar,G8 149,17:35,18:35,01:00,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/11/2023
Chandigarh,Srinagar,G8 911,10:55,12:20,01:25,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/15/2023
Chandigarh,Varanasi,G8 2507,19:55,10:45,14:50,Via BOM,Sa,G8 381,02/03/2023,02/04/2023
Chandigarh,Varanasi,G8 2507,19:25,10:45,15:20,Via BOM,Sa,G8 381,02/05/2023,02/05/2023
Chandigarh,Varanasi,G8 913,14:45,20:30,05:45,Via AMD,"M,Tu,Th,F,Sa",G8 767,02/03/2023,02/14/2023
Chennai,Abu Dhabi,G8 304,13:45,22:30,10:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 5,02/03/2023,02/06/2023
Chennai,Ahmedabad,G8 304,13:45,23:50,10:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 363,02/03/2023,02/06/2023
Chennai,Ahmedabad,G8 304,13:45,00:40,10:55,Via BOM,"M,Tu,W,Th,F,Sa",G8 391,02/03/2023,02/06/2023
Chennai,Ahmedabad,G8 304,16:20,23:50,07:30,Via BOM,Su,G8 363,02/03/2023,02/15/2023
Chennai,Ahmedabad,G8 304,16:20,00:40,08:20,Via BOM,Su,G8 391,02/03/2023,02/15/2023
Chennai,Amritsar,G8 304,13:45,20:35,06:50,Via BOM,"M,Th",G8 2417,02/03/2023,02/06/2023
Chennai,Amritsar,G8 304,13:45,20:35,06:50,Via BOM,"Tu,F,Sa",G8 2417,02/03/2023,02/06/2023
Chennai,Amritsar,G8 304,13:45,21:20,07:35,Via BOM,W,G8 2417,02/03/2023,02/06/2023
Chennai,Amritsar,G8 304,16:20,08:25,16:05,Via BOM,Su,G8 2411,02/03/2023,02/14/2023
Chennai,Bangkok,G8 304,13:45,11:25,20:10,Via BOM,"M,Tu,W,Th,F,Sa",G8 25,02/03/2023,02/06/2023
Chennai,Bangkok,G8 304,16:20,11:25,17:35,Via BOM,Su,G8 25,02/03/2023,02/15/2023
Chennai,Delhi,G8 304,13:45,23:30,09:45,Via BOM,"M,Tu,W,Th,F,Sa",G8 322,02/03/2023,02/06/2023
Chennai,Delhi,G8 304,13:45,22:25,08:40,Via BOM,"M,Tu,F,Sa",G8 341,02/03/2023,02/06/2023
Chennai,Delhi,G8 304,13:45,01:05,11:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 345,02/03/2023,02/06/2023
Chennai,Delhi,G8 304,13:45,02:00,12:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 2508,02/03/2023,02/06/2023
Chennai,Delhi,G8 304,13:45,19:50,06:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 339,02/03/2023,02/06/2023
Chennai,Delhi,G8 304,16:20,08:00,15:40,Via BOM,Su,G8 329,02/03/2023,02/12/2023
Chennai,Delhi,G8 304,16:20,01:05,08:45,Via BOM,Su,G8 345,02/03/2023,02/15/2023
Chennai,Delhi,G8 304,16:20,02:00,09:40,Via BOM,Su,G8 2508,02/03/2023,02/15/2023
Chennai,Delhi,G8 304,16:20,23:30,07:10,Via BOM,Su,G8 322,02/03/2023,02/15/2023
Chennai,Delhi,G8 304,16:20,22:25,06:05,Via BOM,Su,G8 341,02/03/2023,02/15/2023
Chennai,Goa,G8 304,13:45,23:25,09:40,Via BOM,"M,Tu,W,Th,F,Sa",G8 384,02/03/2023,02/06/2023
Chennai,Goa,G8 304,16:20,06:10,13:50,Via BOM,Su,G8 575,02/03/2023,02/14/2023
Chennai,Goa,G8 304,16:20,23:25,07:05,Via BOM,Su,G8 384,02/03/2023,02/15/2023
Chennai,Jaipur,G8 304,13:45,21:30,07:45,Via BOM,Tu,G8 2609,02/03/2023,02/06/2023
Chennai,Jaipur,G8 304,16:20,07:40,15:20,Via BOM,Su,G8 390,02/03/2023,02/14/2023
Chennai,Kuwait,G8 304,13:45,23:00,11:45,Via BOM,"M,Th",G8 79,02/03/2023,02/06/2023
Chennai,Lucknow,G8 304,16:20,23:15,06:55,Via BOM,Su,G8 2619,02/03/2023,02/05/2023
Chennai,Lucknow,G8 304,13:45,23:15,09:30,Via BOM,"M,Tu,W,Th,F,Sa",G8 2619,02/03/2023,02/05/2023
Chennai,Mumbai,G8 304,13:45,15:40,01:55,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/06/2023
Chennai,Mumbai,G8 304,16:20,18:15,01:55,Non Stop,Su,-,02/03/2023,02/15/2023
Chennai,Muscat,G8 304,13:45,00:30,12:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 29,02/03/2023,02/06/2023
Chennai,Muscat,G8 304,16:20,00:30,09:40,Via BOM,Su,G8 29,02/03/2023,02/15/2023
Chennai,Nagpur,G8 304,13:45,20:30,06:45,Via BOM,"M,Tu,W,Th,F,Sa",G8 344,02/03/2023,02/06/2023
Chennai,Phuket,G8 304,13:45,11:30,20:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 21,02/03/2023,02/06/2023
Chennai,Phuket,G8 304,16:20,11:30,17:40,Via BOM,Su,G8 21,02/03/2023,02/15/2023
Chennai,Port Blair,G8 305,08:15,10:25,02:10,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/06/2023
Chennai,Port Blair,G8 305,10:35,12:45,02:10,Non Stop,Su,-,02/03/2023,02/11/2023
Dammam,Kannur,G8 60,09:40,16:45,04:35,Non Stop,"M,F",-,02/03/2023,03/24/2023
Dammam,Mumbai,G8 60,09:40,07:15,19:05,Via CNN,"M,F",G8 368,02/03/2023,02/14/2023
Dehra Dun,Abu Dhabi,G8 2316,14:30,22:30,09:30,Via BOM,"M,Tu,Th,F,Sa,Su",G8 5,02/03/2023,03/05/2023
Dehra Dun,Ahmedabad,G8 2316,14:30,23:50,09:20,Via BOM,"M,Tu,Th,F,Sa,Su",G8 363,02/03/2023,02/15/2023
Dehra Dun,Ahmedabad,G8 2316,16:05,23:50,07:45,Via BOM,W,G8 363,02/03/2023,02/15/2023
Dehra Dun,Ahmedabad,G8 2316,14:30,00:40,10:10,Via BOM,"M,Tu,Th,F,Sa,Su",G8 391,02/03/2023,03/05/2023
Dehra Dun,Ahmedabad,G8 2316,16:05,00:40,08:35,Via BOM,W,G8 391,02/03/2023,03/05/2023
Dehra Dun,Amritsar,G8 2316,16:05,08:25,16:20,Via BOM,W,G8 2411,02/03/2023,02/14/2023
Dehra Dun,Amritsar,G8 2316,14:30,20:35,06:05,Via BOM,"M,Tu,Th,F,Sa,Su",G8 2417,02/03/2023,02/15/2023
Dehra Dun,Bengaluru,G8 2316,14:30,23:55,09:25,Via BOM,"M,Tu,Su",G8 325,02/05/2023,02/05/2023
Dehra Dun,Bengaluru,G8 2316,16:05,07:25,15:20,Via BOM,W,G8 317,02/04/2023,02/12/2023
Dehra Dun,Bengaluru,G8 2316,14:30,23:20,08:50,Via BOM,"Th,F,Sa",G8 325,02/03/2023,02/15/2023
Dehra Dun,Bengaluru,G8 2316,16:05,23:20,07:15,Via BOM,W,G8 325,02/03/2023,02/15/2023
Dehra Dun,Bengaluru,G8 2316,14:30,20:55,06:25,Via BOM,"M,Tu,Th,F,Sa,Su",G8 398,02/03/2023,02/15/2023
Dehra Dun,Chennai,G8 2316,16:05,07:35,15:30,Via BOM,W,G8 305,02/03/2023,02/05/2023
Dehra Dun,Chennai,G8 2316,14:30,00:30,10:00,Via BOM,Sa,G8 4035,02/05/2023,02/15/2023
Dehra Dun,Goa,G8 2316,16:05,06:10,14:05,Via BOM,W,G8 575,02/03/2023,02/14/2023
Dehra Dun,Goa,G8 2316,14:30,23:25,08:55,Via BOM,"M,Tu,Th,F,Sa,Su",G8 384,02/03/2023,02/15/2023
Dehra Dun,Goa,G8 2316,16:05,23:25,07:20,Via BOM,W,G8 384,02/03/2023,02/15/2023
Dehra Dun,Jaipur,G8 2316,16:05,07:40,15:35,Via BOM,W,G8 390,02/03/2023,02/14/2023
Dehra Dun,Jaipur,G8 2316,14:30,21:30,07:00,Via BOM,"Tu,Su",G8 2609,02/03/2023,02/15/2023
Dehra Dun,Lucknow,G8 2316,14:30,23:15,08:45,Via BOM,"M,Tu,Th,F,Sa,Su",G8 2619,02/03/2023,02/05/2023
Dehra Dun,Lucknow,G8 2316,16:05,23:15,07:10,Via BOM,W,G8 2619,02/03/2023,02/05/2023
Dehra Dun,Mumbai,G8 2316,14:30,16:55,02:25,Non Stop,"M,Tu,Th,F,Sa,Su",-,02/03/2023,03/05/2023
Dehra Dun,Mumbai,G8 2316,16:05,18:20,02:15,Non Stop,W,-,02/03/2023,03/05/2023
Dehra Dun,Muscat,G8 2316,14:30,00:30,11:30,Via BOM,"M,Tu,Th,F,Sa,Su",G8 29,02/03/2023,03/05/2023
Dehra Dun,Muscat,G8 2316,16:05,00:30,09:55,Via BOM,W,G8 29,02/03/2023,03/05/2023
Dehra Dun,Nagpur,G8 2316,16:05,07:40,15:35,Via BOM,W,G8 2601,02/03/2023,02/14/2023
Dehra Dun,Nagpur,G8 2316,14:30,20:30,06:00,Via BOM,"M,Tu,Th,F,Sa,Su",G8 344,02/03/2023,02/15/2023
Delhi,Abu Dhabi,G8 530,06:00,22:30,18:00,Via BOM,Daily,G8 5,02/03/2023,02/04/2023
Delhi,Abu Dhabi,G8 334,08:15,22:30,15:45,Via BOM,Sa,G8 5,02/03/2023,02/10/2023
Delhi,Abu Dhabi,G8 334,07:20,22:30,16:40,Via BOM,"M,Tu,W,Th,F,Su",G8 5,02/03/2023,02/10/2023
Delhi,Abu Dhabi,G8 336,14:35,22:30,09:25,Via BOM,Daily,G8 5,02/03/2023,02/15/2023
Delhi,Abu Dhabi,G8 75,18:00,20:40,04:10,Non Stop,Daily,-,02/03/2023,03/25/2023
Delhi,Ahmedabad,G8 719,06:00,07:35,01:35,Non Stop,"M,Tu,W,Th,F,Sa",-,02/03/2023,02/12/2023
Delhi,Ahmedabad,G8 719,05:00,06:35,01:35,Non Stop,Su,-,02/03/2023,02/12/2023
Delhi,Ahmedabad,G8 713,20:25,22:00,01:35,Non Stop,Daily,-,02/03/2023,02/15/2023
Delhi,Ahmedabad,G8 717,17:30,19:05,01:35,Non Stop,"M,Tu,W,Th,F,Su",-,02/03/2023,02/15/2023
Delhi,Ahmedabad,G8 717,16:40,18:15,01:35,Non Stop,Sa,-,02/03/2023,02/15/2023
Delhi,Bagdogra,G8 153,11:30,13:20,01:50,Non Stop,Daily,-,02/03/2023,02/04/2023
Delhi,Bagdogra,G8 101,05:50,14:10,08:20,Via CCU,Daily,G8 538,02/03/2023,02/06/2023
Delhi,Bagdogra,G8 153,12:35,14:25,01:50,Non Stop,"M,Tu,W,Th,F,Su",-,02/05/2023,02/10/2023
Delhi,Bagdogra,G8 263,06:30,08:25,01:55,Non Stop,Daily,-,02/03/2023,02/15/2023
Delhi,Bangkok,G8 323,18:00,11:25,15:55,Via BOM,Daily,G8 25,02/03/2023,02/15/2023
Delhi,Bangkok,G8 330,21:00,11:25,12:55,Via BOM,Daily,G8 25,02/03/2023,02/15/2023
Delhi,Bangkok,G8 336,14:35,11:25,19:20,Via BOM,Daily,G8 25,02/03/2023,02/15/2023
Delhi,Bangkok,G8 346,19:40,11:25,14:15,Via BOM,Daily,G8 25,02/03/2023,02/15/2023
Delhi,Bangkok,G8 354,22:30,11:25,11:25,Via BOM,"M,Tu,F,Sa,Su",G8 25,02/03/2023,02/15/2023
Delhi,Bangkok,G8 37,07:20,13:00,04:10,Non Stop,Daily,-,02/03/2023,03/25/2023
Delhi,Bengaluru,G8 237,12:45,20:50,08:05,Via IXR,Daily,G8 402,02/03/2023,02/04/2023
Delhi,Bengaluru,G8 530,06:00,20:55,14:55,Via BOM,Daily,G8 398,02/03/2023,02/04/2023
Delhi,Bengaluru,G8 237,15:05,20:50,05:45,Via IXR,Daily,G8 402,02/03/2023,02/05/2023
Delhi,Bengaluru,G8 323,18:00,23:55,05:55,Via BOM,"M,Tu,Su",G8 325,02/05/2023,02/05/2023
Delhi,Bengaluru,G8 336,14:35,23:55,09:20,Via BOM,"M,Tu,Su",G8 325,02/05/2023,02/05/2023
Delhi,Bengaluru,G8 713,20:25,11:25,15:00,Via AMD,Daily,G8 802,02/03/2023,02/05/2023
Delhi,Bengaluru,G8 101,05:50,19:25,13:35,Via CCU,Daily,G8 888,02/03/2023,02/06/2023
Delhi,Bengaluru,G8 719,05:00,11:25,06:25,Via AMD,Su,G8 802,02/03/2023,02/06/2023
Delhi,Bengaluru,G8 719,06:00,11:25,05:25,Via AMD,"M,Tu,W,Th,F,Sa",G8 802,02/03/2023,02/06/2023
Delhi,Bengaluru,G8 334,08:15,23:20,15:05,Via BOM,Sa,G8 325,02/03/2023,02/10/2023
Delhi,Bengaluru,G8 334,08:15,20:55,12:40,Via BOM,Sa,G8 398,02/03/2023,02/10/2023
Delhi,Bengaluru,G8 334,07:20,20:55,13:35,Via BOM,"M,Tu,W,Th,F,Su",G8 398,02/03/2023,02/10/2023
Delhi,Bengaluru,G8 323,18:00,07:25,13:25,Via BOM,Daily,G8 317,02/03/2023,02/12/2023
